Timestamp,Issue_Key,Issue_Type,Status,Priority,Assignee,Reporter,Story_Points,Resolution_Time,Comments_Count
18-05-2024 01:49,ao-9481,Task,In Progress,Medium,Catherine Hill,Alexander Garcia,3,31,19
17-05-2024 14:56,Lr-9733,Task,Resolved,Medium,Norman Cruz,John Ward,7,39,14
13-05-2024 05:53,Yq-2264,Story,Closed,Low,Henry George,Mark Cline MD,3,25,2
17-05-2024 08:14,OW-1591,Bug,Closed,Medium,Jeff Daniels,Barbara Smith,9,81,19
09-05-2024 20:16,Ih-9169,Bug,Resolved,Low,Maria Frazier,Joseph Robbins,1,17,9
08-05-2024 18:12,ul-5492,Bug,Closed,Medium,Kenneth Henderson,Ryan Jones,6,100,4
10-05-2024 13:31,GO-6989,Task,Resolved,Medium,Jeffery Garner,Andrew Munoz,10,16,5
14-05-2024 09:29,ih-2922,Story,Resolved,Low,Angel Bird DDS,Donald Bentley,6,15,18
09-05-2024 08:45,Yn-1784,Story,Open,Low,Benjamin Gonzales,Tina Franklin,9,14,3
14-05-2024 19:06,Ep-3672,Story,Resolved,Low,John Fuller,Carla Pena,6,64,17
10-05-2024 17:17,lk-2372,Story,Resolved,Low,Denise Kim,Ashley Carrillo,9,11,19
14-05-2024 22:17,rm-2719,Story,Resolved,Low,Jose Perry,Cheryl Hayes,7,6,12
14-05-2024 12:11,bj-3072,Bug,In Progress,Medium,Caitlin Hardy,Brandon Martinez,6,22,5
08-05-2024 22:59,Gc-8932,Bug,Resolved,Medium,Karen Rodriguez,Maurice Robinson,8,40,14
18-05-2024 08:18,dq-9260,Task,Resolved,High,Richard King,Kent Dunn,3,20,3
18-05-2024 02:57,mY-3161,Bug,In Progress,Low,Jeffrey Garner,David Drake,5,6,18
15-05-2024 14:44,Vl-0659,Bug,Open,Medium,Kristi Lee,Stacy Clay,5,54,4
13-05-2024 03:20,KX-7684,Bug,Resolved,Medium,Philip Hart,Janet Barnes,4,49,7
16-05-2024 21:12,iC-2294,Bug,Resolved,High,Victoria Turner,Sheila Martinez,4,97,1
18-05-2024 13:59,Pp-1833,Task,Closed,Medium,Mikayla Herrera,Heather Thomas,3,21,18
11-05-2024 20:01,wa-6925,Task,Closed,Low,Justin Snyder,Jesse Johnson,1,16,7
10-05-2024 13:00,ZP-4139,Bug,Resolved,High,Alicia Boone,Sherry Sharp,10,96,17
13-05-2024 00:14,Vt-4893,Task,Open,Medium,Janet Hatfield,Dr. Marie Smith MD,8,57,9
16-05-2024 23:58,SZ-9694,Story,Resolved,Low,Frank Wilson,Christine Graham,7,47,3
10-05-2024 20:56,CF-2115,Story,In Progress,High,Casey Wells,Linda Wallace,6,51,20
15-05-2024 13:19,FX-6032,Bug,Resolved,Low,Sarah Smith,Dr. Cynthia Richardson,9,30,10
14-05-2024 16:38,Rk-9858,Story,Closed,Low,Melissa Clayton,Alexander Watts,9,86,4
10-05-2024 02:30,px-7534,Task,In Progress,High,Susan Gonzales,Sierra Phillips,5,2,19
17-05-2024 00:16,eZ-7651,Bug,Open,Medium,Paula Shelton,Jose Pratt,2,12,13
17-05-2024 20:46,Dl-2502,Task,Open,High,Melissa Lawrence,Paul Vaughn,8,84,5
14-05-2024 21:32,rT-9162,Task,In Progress,Medium,Brian Young,Amber Robinson,10,26,20
13-05-2024 08:50,cy-8512,Bug,In Progress,Medium,Amy Watkins,Amanda Osborn,6,11,5
14-05-2024 12:14,wA-3065,Bug,Resolved,High,Robert Blake,Monica Lee,2,97,19
11-05-2024 22:07,xU-8828,Task,Closed,Low,Christopher Bernard,John Hill,1,88,19
11-05-2024 03:54,dI-2682,Bug,In Progress,Medium,Kevin Phillips,Steven Holloway,4,26,1
08-05-2024 23:42,NN-3992,Bug,In Progress,High,Keith Morris,Anthony Jimenez,8,39,13
12-05-2024 20:08,vH-7291,Bug,Resolved,High,Maria Lopez,Randall Weber,2,59,7
16-05-2024 12:14,sl-6030,Story,Resolved,High,Trevor Wood,Dennis Collins,7,2,0
09-05-2024 11:30,GT-3356,Story,Resolved,High,Zachary Brown,Andrew Alvarado,2,35,3
13-05-2024 14:51,xI-8423,Bug,Closed,High,Matthew Hughes,Thomas Smith,9,97,6
13-05-2024 23:46,ny-1867,Story,Closed,Low,Peter Lawrence,Angelica Maldonado,7,18,13
17-05-2024 05:10,eC-3901,Bug,In Progress,Medium,Tonya Lopez,John Barker,9,11,12
09-05-2024 10:38,Vp-9619,Story,Closed,High,Paul Page,Brandon Griffith,5,6,0
09-05-2024 05:25,Kp-6382,Story,Closed,Medium,Travis Brewer,John Fisher DDS,4,75,20
10-05-2024 20:07,zl-3072,Story,Resolved,Low,Valerie Martinez,Crystal Stuart,3,83,14
12-05-2024 21:33,KO-6454,Task,In Progress,Low,Eric Sanders,Jenna Blackwell,6,35,13
12-05-2024 10:41,cP-6735,Task,Closed,High,Ryan Walker,Matthew Robertson,3,100,2
18-05-2024 14:26,CQ-1149,Story,Resolved,Medium,Jeremy Singleton,Kimberly Shea,5,62,16
16-05-2024 02:05,GM-4885,Story,Closed,High,Kimberly Glass,Gregory Williams,10,13,11
14-05-2024 19:17,pm-8469,Story,Open,Low,Brooke Krueger,Robert Johnson,1,62,11
13-05-2024 11:04,Tc-3565,Task,Resolved,Medium,Tracy Jacobson,Becky Burnett,2,56,8
14-05-2024 10:19,GD-7860,Story,Closed,Low,Andre Moore,Madeline Collins,6,97,20
10-05-2024 07:25,Dw-3317,Story,In Progress,Low,Danny Kim,Susan Dean,10,53,6
15-05-2024 03:42,ao-2727,Bug,In Progress,Medium,Linda Ayala,Alan Trevino MD,7,66,17
16-05-2024 14:24,MG-0209,Task,Resolved,Low,Christine Rivera,Stacey Fernandez,3,47,1
11-05-2024 01:26,zT-4963,Bug,In Progress,Low,Tracy Rich,Lisa Robertson,8,20,0
10-05-2024 00:21,gZ-6417,Story,Closed,Medium,Jacob Boyd,Cynthia Perkins,1,80,6
17-05-2024 19:04,fb-1720,Task,Resolved,High,Edgar Jimenez,Jennifer Mills,3,77,11
11-05-2024 04:09,EA-9740,Bug,Closed,Low,Gregory Kelley,Alicia Collins,2,23,4
18-05-2024 09:47,ze-7920,Task,Closed,High,Catherine Moore,Stacey Cortez,1,51,4
16-05-2024 18:41,HW-2537,Task,In Progress,Medium,Leah Armstrong,Joann Silva,5,58,11
11-05-2024 12:39,VO-4308,Story,Closed,High,Charles Smith,Leslie Howard,9,72,20
17-05-2024 17:51,hy-9157,Bug,Closed,High,Erin Brown,Jerry Hayden,9,27,1
17-05-2024 03:04,Uv-3921,Task,Resolved,Low,Laurie Bell,Chad Thomas,5,7,7
11-05-2024 00:12,nM-9011,Task,Resolved,Low,Victoria Walters,Craig Gray,8,92,6
17-05-2024 14:57,Dg-0951,Task,Closed,Low,Julie Weiss,Wanda Gutierrez,4,78,0
10-05-2024 13:36,HS-4880,Story,Closed,Medium,Mark Pollard,Michelle Wood,2,2,5
18-05-2024 07:57,GH-8413,Task,Resolved,High,Laura Anderson,Elizabeth Brooks,1,88,15
14-05-2024 21:17,vG-1061,Bug,Open,Low,Kevin Malone,Billy Mueller,5,64,16
12-05-2024 23:24,Ra-0182,Story,Open,High,Garrett Hunter,Anne Washington,5,99,9
08-05-2024 18:14,mZ-2117,Story,In Progress,High,Shawn Baker,Joseph Evans,6,44,1
18-05-2024 00:25,ad-8325,Task,Closed,Low,Megan Atkinson,Dr. Samuel Martinez,9,1,4
17-05-2024 01:10,jp-6039,Story,Resolved,Medium,Kayla Adams,Raven Shaw,5,40,0
13-05-2024 20:44,Nf-2656,Task,Open,Low,William Jordan,Maria Pacheco,10,11,17
09-05-2024 21:25,Ok-6120,Story,Open,Low,Micheal Jackson,Alexis Smith,1,59,19
16-05-2024 17:04,xJ-0438,Story,Open,Low,Kenneth Morales,Christine Simon,5,32,1
09-05-2024 10:04,qw-3016,Bug,In Progress,Low,Charles Burns,Monica Warner,3,24,4
16-05-2024 11:32,cl-9386,Bug,In Progress,Low,Robert Hall,Mitchell Hunt,4,86,8
09-05-2024 10:06,NF-2538,Bug,Resolved,Low,Michael Roberts,Heather Castillo,3,76,19
16-05-2024 08:13,wc-3052,Story,Open,High,Jose Mills,Katrina Mayo,3,13,20
09-05-2024 17:45,pW-0760,Bug,Open,Low,Lisa Thompson,Kirk Baldwin,9,48,14
17-05-2024 19:19,dD-5998,Bug,In Progress,High,Corey Arnold,Jennifer Rhodes,6,21,20
11-05-2024 22:41,wI-0451,Task,Closed,High,Destiny Marshall,Lance Rojas,10,47,16
15-05-2024 10:22,nt-0113,Story,Open,Low,Harold Page,Deanna Hernandez,3,4,3
12-05-2024 06:07,Oc-9529,Story,Closed,Medium,Pamela Ford,Laura Poole,5,21,17
10-05-2024 20:20,MT-7721,Bug,In Progress,Medium,Bradley Hernandez,Brian Mclean,1,34,14
17-05-2024 15:11,Ng-4259,Bug,In Progress,Medium,Clinton Flynn PhD,Sarah White,7,87,13
12-05-2024 20:42,MQ-1966,Story,Resolved,Low,Alan Johnson,James Santos,8,28,1
17-05-2024 04:57,Xs-0862,Task,In Progress,Medium,Scott Wolfe,Francisco Thomas,9,28,3
15-05-2024 01:56,mv-6466,Story,Resolved,Medium,Brenda Barnett,Katie Johnson,4,72,11
13-05-2024 08:54,dW-9827,Bug,Open,Low,Charles Torres,Ryan Jones,7,37,2
15-05-2024 15:27,zn-3881,Task,Open,Low,Justin Fritz,Michele Williams,9,63,20
11-05-2024 12:46,uE-7529,Bug,In Progress,Medium,Anthony Butler,Toni Rice,6,3,3
14-05-2024 17:38,IB-6747,Task,Resolved,Medium,Julie Peterson,Michael Schmitt,8,83,9
17-05-2024 06:27,Pz-2316,Task,Resolved,High,Nicole Crawford,Julia Ryan,10,71,3
09-05-2024 05:56,qV-5168,Task,Closed,Medium,Shane Reyes,Annette Allen,8,39,15
08-05-2024 17:56,Hf-6892,Story,Closed,Low,Stephen Thompson,Angela Howard,6,32,1
14-05-2024 11:59,qu-1609,Task,Open,Medium,Brittany Ford,Janet Walton,4,34,14
09-05-2024 15:53,Ys-5501,Task,Closed,Medium,Susan Mccarthy,Gina Wilson,7,7,19
18-05-2024 15:44,FK-4120,Bug,Resolved,Medium,Hannah Valdez,Patrick West,1,59,19
16-05-2024 08:41,zo-7528,Bug,Resolved,Low,Leonard Aguilar,Paula Davis,3,27,0
11-05-2024 12:12,jm-5925,Story,Resolved,High,Cheryl Knight,Daniel Williams,4,81,6
11-05-2024 10:14,dh-4557,Bug,In Progress,Low,James Chavez,Patricia Burns,10,82,1
09-05-2024 21:02,jF-5337,Bug,Closed,High,Tamara Rivera,Russell Green,9,98,3
16-05-2024 07:22,HI-4863,Task,In Progress,High,Heather Roy,Christopher Brown,1,89,7
12-05-2024 20:53,hd-6567,Bug,In Progress,High,Monique Hall,Dawn Andrews,10,87,19
14-05-2024 23:23,hD-9140,Story,Open,Low,Melanie Johnson,Alicia Campbell,5,6,10
16-05-2024 01:33,Rp-0885,Bug,In Progress,High,Annette Davila,Michelle Nichols,10,93,16
15-05-2024 13:10,Ad-1819,Story,In Progress,High,Donna Perez,Thomas Simmons,8,15,14
10-05-2024 00:07,aZ-4002,Task,Closed,Low,Christina Schultz,Rachel Hayes,8,62,4
18-05-2024 05:50,fj-8656,Bug,In Progress,Medium,Joshua Johnson,Mark Harris,1,99,11
12-05-2024 09:35,Gp-9757,Task,Closed,High,Morgan Dominguez,Gary Stephenson,9,91,12
16-05-2024 16:11,ln-8533,Story,In Progress,High,Ethan Ramirez DDS,Tina Ward,4,94,12
09-05-2024 11:41,Tj-5630,Story,Resolved,Low,Albert Mendez,Mark Guerrero,10,98,18
08-05-2024 20:36,Ac-7920,Task,Closed,Medium,Daniel Russell,Cassidy Kennedy,9,48,5
14-05-2024 19:08,Sw-2804,Task,Open,Medium,Patrick Beltran,Angela Frank,10,54,5
12-05-2024 03:49,se-2538,Task,Resolved,High,David Huffman,Alyssa Johnston,1,45,11
12-05-2024 18:54,Cp-8969,Task,Resolved,Medium,Ricky Sanders,Jennifer Alvarez,2,82,17
10-05-2024 22:02,Sb-4474,Task,Resolved,High,Debra Chung,Alan Flores,8,5,16
18-05-2024 11:26,WO-0796,Story,Resolved,Low,Bruce Howard,Cynthia Pierce,7,66,2
12-05-2024 03:19,iy-9101,Story,Closed,High,Kelly Roberts,Lee Stephens,8,86,1
12-05-2024 18:58,qb-6016,Task,Open,Low,Lucas Byrd,Pamela Robinson,5,81,9
14-05-2024 00:55,eQ-2289,Bug,In Progress,Low,Jason Martinez,Jennifer West,1,84,20
17-05-2024 10:51,sV-6852,Bug,Closed,High,Pamela Adams,Michael Johnson,6,22,4
18-05-2024 10:31,BF-1557,Story,Resolved,Low,Jennifer Powell,Sarah Hodge,4,64,18
15-05-2024 03:07,JH-8418,Story,In Progress,Low,Michael Carr,Robert Huang PhD,5,79,2
15-05-2024 12:12,Ri-9944,Story,Open,High,Derrick Williams,Barbara Johnson,1,90,19
15-05-2024 21:47,gq-1458,Task,In Progress,High,Michelle Preston,Nancy Butler,6,49,15
13-05-2024 18:47,om-4135,Task,Open,Low,Katie Simmons,Matthew Harmon,9,77,19
08-05-2024 20:45,Ye-3296,Bug,Open,Medium,Adam Reed,Jessica Castillo,5,100,19
14-05-2024 11:43,Vc-0470,Story,Closed,Low,Thomas Stephens,Harold Phillips,8,14,4
16-05-2024 23:58,ST-0101,Task,In Progress,High,Eric Valencia,Brandon Hester,10,74,17
11-05-2024 23:42,gQ-1116,Story,Resolved,Low,Krystal Murphy,Ashley Gibbs,1,87,17
10-05-2024 02:22,EE-8557,Bug,Closed,Medium,Erika Garcia,Kellie Cardenas,1,18,5
17-05-2024 12:13,PI-9754,Story,Open,Medium,Sarah Santana,Craig Ramirez,4,59,6
10-05-2024 10:04,Am-6592,Bug,Closed,High,Mary Brennan,Sharon Holmes,9,49,8
11-05-2024 05:42,zr-9601,Story,Resolved,Medium,Manuel Carter,Alex Carey,1,23,6
13-05-2024 04:31,Zs-6462,Bug,Closed,Medium,Erin Morton,James Flores,4,79,9
16-05-2024 11:17,Tn-4897,Bug,Resolved,Medium,Christopher Holland,Lindsey King,8,93,10
12-05-2024 02:28,Lx-1777,Bug,In Progress,Low,William Hall,Victor Howell,6,91,7
15-05-2024 10:21,Yp-7602,Story,In Progress,High,Wesley Thomas,Ronald Simmons,2,25,8
16-05-2024 16:15,hc-3072,Bug,Closed,Medium,Becky Payne,Jessica Smith,8,43,13
10-05-2024 22:32,Di-0493,Story,Closed,High,Melinda Frazier,Emily Ellison,3,7,13
11-05-2024 12:14,fq-8968,Bug,In Progress,Medium,Johnny Harris,John Velez,2,91,18
13-05-2024 11:10,UL-3251,Task,Resolved,High,Robert Warren,Russell Baker,4,27,20
14-05-2024 19:00,DR-8655,Story,Resolved,High,Nicole Peters,Teresa Phillips,4,60,9
16-05-2024 06:28,nw-2879,Bug,Resolved,Low,Heather Villa,Lori Carter,10,8,20
12-05-2024 16:25,lf-6710,Task,In Progress,Low,Brandon Sharp,Darrell Martinez,4,84,5
09-05-2024 17:56,SL-0821,Bug,Closed,Low,Mrs. Rebecca Daniels MD,Tiffany Camacho,7,82,11
12-05-2024 09:01,ow-3606,Task,Closed,Medium,Colton Joyce,Kathleen Johnson,3,52,17
09-05-2024 02:53,HL-5817,Bug,In Progress,Low,Kyle Whitaker,Jeffery Mccoy,10,41,8
12-05-2024 08:50,Yi-0216,Task,In Progress,Low,Johnny Middleton,Nathan Glover,7,34,1
09-05-2024 21:02,KF-4883,Story,Resolved,Low,Christina Bailey,Daniel Sweeney,8,11,16
15-05-2024 06:32,fU-5199,Bug,Resolved,Low,Maria Brown,Gilbert Lynch,2,39,11
11-05-2024 18:09,IX-4698,Bug,Closed,High,Sarah Robinson,Eric Baker,3,31,14
15-05-2024 20:17,gY-4707,Task,Open,High,Amanda Richmond,Holly Flores,10,26,8
15-05-2024 06:04,Wb-5088,Task,Resolved,Low,Shawn Leon,Richard Pope,1,61,3
13-05-2024 17:17,HJ-0689,Story,Closed,High,Michael Khan,Valerie Johnson,10,18,17
10-05-2024 11:57,Hi-9967,Task,In Progress,Medium,Cynthia Strickland,Sara Ross,4,24,18
11-05-2024 16:44,gR-3799,Task,In Progress,Low,Janice Conrad DDS,Jimmy Sutton,10,75,20
18-05-2024 02:21,QA-1502,Task,In Progress,Low,James Smith,Andrew Gregory,2,69,3
12-05-2024 02:56,MW-1040,Task,In Progress,High,Seth Montoya,Robert Miller,5,95,11
10-05-2024 04:45,ct-1495,Bug,In Progress,High,Robert Donaldson,Melanie Ross,10,2,3
11-05-2024 14:27,bE-7582,Task,Closed,Medium,William Franco,Stephen Marshall,7,64,15
16-05-2024 17:48,ja-0727,Task,Closed,Low,Amy Salazar,Dale Reynolds,5,70,17
11-05-2024 13:22,sd-7856,Bug,Open,High,Craig Cox,Edwin White,3,37,4
17-05-2024 20:28,vj-1748,Task,Open,High,Morgan Blackwell,Scott Moore,7,80,7
17-05-2024 01:23,GN-9067,Task,Closed,Low,Marcia Ferguson,Carla Higgins,2,78,6
15-05-2024 20:54,lQ-3787,Story,In Progress,Low,Stephanie Bryant,Alicia Hill,8,71,12
11-05-2024 22:39,AT-1149,Bug,Closed,High,Maureen Church,Shelley Lopez,6,29,0
15-05-2024 07:38,UA-3261,Story,In Progress,Medium,Megan Yang,Lauren Mcguire,2,79,16
09-05-2024 12:11,of-5781,Task,Open,High,Nicholas Robinson,Steven Cox,9,61,0
10-05-2024 20:57,wM-5802,Task,Resolved,Medium,Juan Nelson,George Heath,2,46,5
13-05-2024 22:53,vn-0314,Bug,Resolved,High,Keith Hicks,Amy Mueller,10,41,3
11-05-2024 19:28,xj-0187,Bug,Open,High,Melinda Wheeler,Marvin Bradley,5,83,17
09-05-2024 08:35,iY-4813,Task,In Progress,High,Jennifer Martin,Pamela Robbins,3,80,0
16-05-2024 06:19,mo-7229,Story,Closed,Low,Kathy Fields,Patricia Evans,8,38,4
14-05-2024 03:24,uC-6787,Story,Closed,Low,Erin Simon,Mark Hernandez,10,21,1
18-05-2024 01:49,qt-9957,Bug,In Progress,Low,Ann King,Emily Myers,3,49,3
09-05-2024 18:20,pD-5255,Task,In Progress,High,Kara Blackwell,Monique Mahoney,8,1,13
13-05-2024 03:09,Vt-9841,Bug,In Progress,Low,Amy Berry,Heather Torres,8,84,9
12-05-2024 12:22,Vr-9632,Task,Resolved,Low,Linda Cox,Tyler Aguilar,6,92,11
09-05-2024 02:13,dV-2778,Story,Open,Medium,David Farrell,Sarah Perry,8,99,0
15-05-2024 07:40,Xe-9727,Task,Resolved,High,Darryl Shaw,Janice Yang,2,14,0
17-05-2024 00:06,WU-7692,Task,Resolved,High,Rhonda Lee,Clinton Coleman,7,58,11
13-05-2024 16:48,Tb-7580,Bug,Closed,Medium,Sarah Phillips,Diana Shea,10,1,7
13-05-2024 17:23,Tx-9443,Bug,Open,Medium,Anne Hawkins,Francisco Scott,7,80,13
14-05-2024 00:18,vV-6297,Story,Open,Medium,Brenda Simmons,Jennifer Mcmahon,3,45,16
16-05-2024 05:55,XF-0833,Story,Resolved,Medium,Mary Harrington,Luke Williams,10,39,3
16-05-2024 01:00,oj-9428,Task,In Progress,High,Danielle Cook,Elizabeth Jones,1,57,19
12-05-2024 12:45,hx-9323,Bug,Closed,High,William Davies,Jerry Jimenez,7,75,14
17-05-2024 04:54,ev-5162,Bug,Closed,High,Lauren Barnett,Ryan Hale,1,8,16
15-05-2024 18:54,xu-4319,Story,In Progress,Low,Amy Brown,Stacy Lewis,5,26,14
15-05-2024 14:10,Gh-2270,Story,Resolved,Medium,Rita King,Arthur Jensen,6,64,13
17-05-2024 00:11,MJ-0479,Bug,Open,Low,Rachel Espinoza,Robert Booker,4,99,20
11-05-2024 00:49,py-1175,Task,Closed,Medium,Roger Ramirez,Angel Allen,5,5,20
15-05-2024 17:35,wV-1890,Story,Resolved,Medium,Howard Strickland,Phillip Fletcher,10,12,1
13-05-2024 06:35,FQ-1579,Story,Resolved,Low,Dorothy Harris,John Parker,6,35,7
10-05-2024 15:25,mM-9423,Story,Closed,Low,Arthur Welch,Michael Roberts,1,7,17
11-05-2024 05:10,jT-6126,Task,Open,Low,Barry Jimenez,Matthew Bates,6,46,14
15-05-2024 08:10,lH-3905,Bug,Closed,Low,Matthew Mullins,Wendy Gibson,4,77,13
14-05-2024 08:42,sj-0805,Task,Closed,Medium,Rebecca Stephens,Derrick Sutton,6,87,5
09-05-2024 08:02,Rm-8564,Story,Closed,High,Anthony Anthony,Sarah Lutz,7,57,7
18-05-2024 09:20,su-2038,Task,In Progress,High,Kelly Brown,Bridget Peterson,1,46,4
09-05-2024 11:18,iT-4567,Bug,Resolved,Low,David Murillo,Sara Scott,9,8,6
11-05-2024 21:18,UR-1271,Story,Open,Low,Lori Anderson,Joseph Bird,9,75,12
12-05-2024 22:12,lx-5301,Bug,Open,High,Christopher Richards,Brittney Stewart,7,75,9
09-05-2024 08:12,Vy-6302,Story,Open,High,John Brown,Tracy Baker,1,65,12
13-05-2024 08:02,aD-3687,Story,Resolved,Medium,Andrew Taylor,Juan Keller,4,35,16
14-05-2024 19:19,Hp-2386,Bug,Closed,High,James Mcdonald DDS,Timothy Carpenter,5,95,8
13-05-2024 01:53,sP-1658,Task,Resolved,Low,Danielle Murphy,Lori Pena,8,91,2
09-05-2024 21:44,ZZ-2844,Task,Open,High,James Scott,Kimberly Thornton,2,62,3
16-05-2024 16:20,xp-2229,Bug,In Progress,Medium,Jerome Levy,Brittany Terry,2,21,10
17-05-2024 07:06,uu-9069,Bug,Open,Low,Jesus Lee,Kenneth Freeman,10,47,16
08-05-2024 20:08,cV-0377,Task,Closed,Medium,Jody Walker,James Lin,2,57,4
15-05-2024 11:10,lG-2686,Story,Closed,Medium,Isaac Gomez,Miss Jacqueline Acosta,7,71,3
12-05-2024 14:11,En-7470,Bug,Resolved,Medium,April Moore,Michael Davis,9,71,4
10-05-2024 06:21,rw-4437,Story,Closed,Medium,Marie Reeves,Stephanie Hicks,1,49,20
18-05-2024 05:40,Ww-2326,Story,Open,Low,Kelly Macias,Eugene Roberts,7,66,11
13-05-2024 00:35,Xk-9750,Bug,Resolved,Medium,Melissa Hicks DDS,Renee Lane,1,70,14
17-05-2024 04:59,hh-8450,Task,Resolved,Low,Mr. Patrick Parrish,Dakota Miller,2,46,1
13-05-2024 16:11,QM-0237,Bug,Closed,Low,Linda Yates,Anthony Booth,2,42,9
18-05-2024 02:16,ex-3245,Story,Closed,High,Amy Lloyd,Kendra Watson,10,51,14
14-05-2024 00:21,Bt-6265,Bug,Open,High,Cassie Hudson,Nicholas Farley,5,62,14
15-05-2024 02:56,cw-3658,Bug,Open,High,Anthony Jenkins,Craig Cole,2,92,7
17-05-2024 04:13,MT-7155,Story,In Progress,Medium,Tracy White,Shane Sutton,8,97,17
11-05-2024 09:07,tV-8710,Task,Closed,Medium,James Gregory,Virginia Lewis,10,9,12
15-05-2024 18:36,Ka-1611,Story,Open,High,Kristen Fisher,Steven Mendez,5,54,18
18-05-2024 13:51,kP-0617,Bug,Closed,High,Leah Snyder,Aaron Dalton,5,67,7
16-05-2024 05:45,Ob-5437,Story,Closed,Low,Steven Cunningham,Heather Simon,5,60,9
16-05-2024 12:20,ZV-2932,Bug,In Progress,Medium,Lindsay Mayer,Russell Oconnell,2,4,6
16-05-2024 21:37,kV-9585,Task,Resolved,High,Paul Hansen,Angela Gomez,9,69,18
09-05-2024 10:24,Jm-5000,Bug,Resolved,High,Rickey Miller,James Santos,2,53,14
17-05-2024 21:56,FN-0136,Task,Open,Low,Justin Cabrera,Brian Jenkins,2,83,20
17-05-2024 08:23,Wv-5358,Bug,Open,High,Matthew Lawson,Brandon Holmes,2,71,6
09-05-2024 23:09,Aq-1922,Bug,In Progress,Medium,Thomas Moore,Tony Hobbs,8,30,19
12-05-2024 23:09,Mp-6782,Bug,Resolved,Low,John Rowland,Alison Decker,2,80,10
11-05-2024 07:32,kc-8267,Task,Open,Low,John Stokes,Sean Moreno,5,37,11
13-05-2024 23:29,BY-7666,Task,Resolved,High,Justin Johns,Alexis Arnold,3,68,15
12-05-2024 02:50,sw-3221,Task,Closed,Medium,Devin Arroyo,Craig Mills,5,1,7
15-05-2024 14:54,rb-6503,Bug,In Progress,Low,Lauren Stephens,Heather Durham,2,38,0
11-05-2024 19:21,Mw-8329,Story,In Progress,Medium,Ricardo Schwartz,Kimberly Burke,4,61,0
18-05-2024 00:18,qI-3470,Task,In Progress,Low,Michael Frederick,Alyssa Ortega,4,13,0
14-05-2024 17:05,xL-8528,Bug,In Progress,Medium,Anthony Watkins Jr.,Garrett Davis,2,10,9
13-05-2024 10:01,Uz-6926,Story,Open,Low,Katherine Beard,Ryan Henderson,2,62,15
16-05-2024 03:58,Xu-3721,Bug,In Progress,Medium,Amanda Terry,Kevin Oconnell,2,58,16
11-05-2024 16:23,bu-7606,Task,Open,Low,Linda Murphy,Mr. Kenneth Arnold,7,29,12
15-05-2024 03:31,LE-7701,Story,Open,Low,Kayla Park,Anthony Gutierrez,2,48,9
09-05-2024 13:29,rh-5012,Bug,In Progress,Low,Albert Vazquez,Lori Orozco,2,24,8
15-05-2024 23:52,hB-4198,Story,Open,Medium,Michael French,Daniel Brown,10,85,13
08-05-2024 18:06,hR-9857,Bug,Open,High,Bridget Johnson,George Arroyo,6,69,8
16-05-2024 03:39,jq-9842,Bug,Resolved,Low,Gregory Hernandez,Jamie Landry,10,9,18
15-05-2024 16:10,wM-0693,Task,Resolved,High,Patrick Quinn,Ian Dixon,4,6,14
12-05-2024 00:07,zt-3029,Story,In Progress,Low,Stephen Johnson,Jonathan Kaiser,4,55,13
17-05-2024 23:30,xt-2357,Story,In Progress,High,Dr. Dennis Bradshaw,Christopher Bradley,2,25,3
11-05-2024 00:28,vb-2474,Story,In Progress,Low,William Flores,Julie Garcia,2,46,13
17-05-2024 03:22,Ih-1973,Story,In Progress,Medium,Stephanie Shaw,Ralph Hughes,9,91,14
18-05-2024 06:13,az-2824,Bug,Open,Low,Christine Taylor,James Hall,8,87,15
08-05-2024 18:54,Ex-7793,Bug,Closed,Low,Todd Johnson,Michael Anderson,4,91,16
18-05-2024 06:46,VU-4567,Story,In Progress,High,Karen Owens,Lynn Becker,3,1,11
16-05-2024 04:28,yN-0390,Bug,In Progress,Low,Annette Lee,Jennifer Nichols,1,23,11
17-05-2024 10:42,ZP-7175,Bug,In Progress,High,Alexis Warren,Natalie Cox,9,52,9
13-05-2024 07:54,mx-8793,Story,Closed,Medium,Jeffrey Nelson,Angela Morris,1,9,11
16-05-2024 04:06,WR-3200,Bug,Open,Medium,Michelle Alvarez,Leslie Murphy,7,22,12
14-05-2024 21:12,Lu-3111,Task,Closed,Low,Donald Brown,Scott Le,10,58,18
12-05-2024 04:56,Uq-9791,Task,In Progress,High,Jose Daugherty,Jessica Huff,1,67,13
18-05-2024 02:27,gL-5538,Story,Open,Medium,Christopher Bryant,Richard Evans,2,22,3
12-05-2024 10:16,wO-9181,Story,In Progress,High,Kevin Leonard,John Reyes,9,74,20
17-05-2024 06:14,XD-3699,Task,Open,High,James Hall,Scott Murphy,1,79,12
13-05-2024 21:09,gE-9387,Story,Open,Low,Anthony Thompson,Kerri Patterson,9,96,15
15-05-2024 15:40,ib-9606,Bug,Open,Low,Emily Newton,Brandy Myers,1,84,1
11-05-2024 18:44,Xc-1359,Story,Open,Medium,Richard Jackson,Patrick Mitchell,5,82,0
16-05-2024 16:05,CJ-9052,Bug,Closed,Medium,Ashley Mitchell,Maureen Meyers,3,68,14
16-05-2024 02:37,rI-1035,Bug,Open,High,Sarah Smith,Jessica Kelly,9,99,20
13-05-2024 05:56,Rf-9811,Bug,Resolved,High,Jennifer Hess,Brianna Thomas,1,80,20
